tile,tp,fp,fn,tn,iou,precision,recall,f1
chimanimani_s2_1295.h5,56,12,66,16250,0.4179,0.8235,0.4590,0.5895
chimanimani_s2_1223.h5,0,28,50,16306,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,73,5,16306,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,42,56,21,16265,0.3529,0.4286,0.6667,0.5217
chimanimani_s2_1223.h5,183,22,55,16124,0.7038,0.8927,0.7689,0.8262
chimanimani_s2_1019.h5,9,23,53,16299,0.1059,0.2812,0.1452,0.1915
chimanimani_s2_1019.h5,0,76,0,16308,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,75,0,16309,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,5,70,16309,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,74,16310,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,19,56,17,16292,0.2065,0.2533,0.5278,0.3423
chimanimani_s2_1223.h5,4,2,71,16307,0.0519,0.6667,0.0533,0.0988
chimanimani_s2_1295.h5,0,73,0,16311,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,72,0,16312,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,72,0,16312,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,85,15,57,16227,0.5414,0.8500,0.5986,0.7025
chimanimani_s2_1041.h5,0,71,0,16313,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,31,44,27,16282,0.3039,0.4133,0.5345,0.4662
chimanimani_s2_1295.h5,0,68,0,16316,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,12,1,66,16305,0.1519,0.9231,0.1538,0.2637
chimanimani_s2_126.h5,0,0,66,16318,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,5,61,16318,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,530,58,6,15790,0.8923,0.9014,0.9888,0.9431
chimanimani_s2_1222.h5,0,6,57,16321,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,31,2,60,16291,0.3333,0.9394,0.3407,0.5000
chimanimani_s2_126.h5,0,60,0,16324,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,28,31,16325,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,58,0,16326,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,58,16326,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,8,49,16327,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,57,16327,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,56,0,16328,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,24,0,56,16304,0.3000,1.0000,0.3000,0.4615
chimanimani_s2_1222.h5,6,10,45,16323,0.0984,0.3750,0.1176,0.1791
chimanimani_s2_1223.h5,0,55,0,16329,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,55,0,16329,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,55,16329,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,53,0,16331,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,22,46,7,16309,0.2933,0.3235,0.7586,0.4536
chimanimani_s2_1295.h5,0,52,0,16332,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,12,0,50,16322,0.1935,1.0000,0.1935,0.3243
chimanimani_s2_1019.h5,0,0,50,16334,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,44,4,16336,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,48,0,16336,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,48,16336,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,47,0,16337,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,18,28,16338,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,45,16339,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,44,16340,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,44,16340,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,43,16341,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,42,16342,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,42,16342,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,41,16343,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,10,0,40,16334,0.2000,1.0000,0.2000,0.3333
chimanimani_s2_1264.h5,0,23,15,16346,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,38,0,16346,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,38,0,16346,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,37,0,16347,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,36,0,16348,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,35,0,16349,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,34,0,16350,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,34,16350,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,33,16351,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,32,0,16352,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,32,0,16352,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,32,16352,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,32,16352,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,31,0,16353,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,31,16353,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,3,0,30,16351,0.0909,1.0000,0.0909,0.1667
chimanimani_s2_1264.h5,0,29,0,16355,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,28,0,16356,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,27,16357,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,27,16357,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,27,16357,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,26,0,16358,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,26,0,16358,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,26,16358,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,25,16359,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,4,21,16359,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,24,0,16360,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,4,18,16362,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,22,0,16362,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,22,0,16362,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,22,16362,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,22,16362,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,21,0,16363,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,20,0,16364,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,20,16364,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,20,16364,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,19,16365,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,18,0,16366,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,8,0,18,16358,0.3077,1.0000,0.3077,0.4706
chimanimani_s2_1295.h5,0,0,18,16366,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,18,16366,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,17,0,16367,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,17,0,16367,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,16,16368,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,15,0,16369,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,14,16370,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,13,0,16371,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,12,16372,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,11,0,16373,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,11,0,16373,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,11,0,16373,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,11,16373,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,11,16373,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,10,0,16374,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,8,0,16376,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,8,16376,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,7,16377,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,7,0,16377,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,7,0,16377,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,7,16377,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,7,0,16377,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,6,0,16378,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,6,0,16378,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,6,0,16378,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,6,16378,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,5,0,16379,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,5,16379,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,5,0,16379,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,4,16380,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,4,16380,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,3,0,16381,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,2,0,16382,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,2,0,16382,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,2,0,16382,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,2,0,16382,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,1,0,16383,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_126.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1264.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1295.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1390.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1019.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1041.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1222.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
chimanimani_s2_1223.h5,0,0,0,16384,0.0000,0.0000,0.0000,0.0000
